1 46.056 0 1.5086
2 46.3412 0 1.47632
3 44.113 0 1.59699
4 45.5002 0 1.41996
5 43.8123 0 1.5319
6 46.5961 0 1.56376
7 43.9166 0 1.62639
8 42.9442 0 1.25226
9 44.4105 0 1.34446
10 42.5206 0 1.25973
11 41.0497 0 1.43578
12 41.5019 0 1.48216
13 42.0188 0 1.24546
14 43.2211 0 1.47296
15 42.9237 0 1.74183
16 41.8026 0 1.59615
