1 46.9044 0 2.64679
2 48.5153 0 1.52179
3 43.5985 0 1.42295
4 52.5076 0 1.65763
5 10.6868 0 96.3312
6 52.8495 0 1.81082
7 52.9247 0 3.2518
8 45.5889 0 1.31651
9 45.6542 0 1.61294
10 43.2604 0 1.4651
11 44.9153 0 1.39501
12 41.559 0 1.68568
13 44.1481 0 1.54781
14 45.8539 0 1.31086
15 44.8826 0 1.56047
16 50.575 0 1.78418
