#ベンダ,GRAPHTEC Corporation,,,,,,
#モデル,GL820,,,,,,
#バージョン,Ver1.03,,,,,,
#測定間隔,2s,,,,,,
#測定点数,359,,,,,,
#開始時刻,2018-10-04,19:31:00,,,,,
#終了時刻,2018-10-04,19:43:00,,,,,
#トリガ時刻,2018-10-04,19:31:03,,,,,
#アンプ設定,,,,,,,
#CH,信号名,入力,レンジ,フィルタ,スパン,,
#CH1,CH 1,TEMP,TC_K,Off,100,0,[degC]
#CH2,CH 2,TEMP,TC_K,Off,100,0,[degC]
#Logic/Pulse,Off,,,,,,
#測定値,,,,,,,
#番号,日付 時間,ms,CH1,CH2,Alarm1  -10,Alarm11 -20,Alarm Out
#NO.,Time, ms,degC,degC,A1234567890,A1234567890,AO1234
1,2018/10/4 19:31:03,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
2,2018/10/4 19:31:05,0,23.9,24.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
3,2018/10/4 19:31:07,0,23.9,24.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
4,2018/10/4 19:31:09,0,23.9,24.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
5,2018/10/4 19:31:11,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
6,2018/10/4 19:31:13,0,23.9,24.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
7,2018/10/4 19:31:15,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
8,2018/10/4 19:31:17,0,23.9,24.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
9,2018/10/4 19:31:19,0,23.9,24.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
10,2018/10/4 19:31:21,0,23.9,24.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
11,2018/10/4 19:31:23,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
12,2018/10/4 19:31:25,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
13,2018/10/4 19:31:27,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
14,2018/10/4 19:31:29,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
15,2018/10/4 19:31:31,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
16,2018/10/4 19:31:33,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
17,2018/10/4 19:31:35,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
18,2018/10/4 19:31:37,0,24,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
19,2018/10/4 19:31:39,0,23.9,24.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
20,2018/10/4 19:31:41,0,24,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
21,2018/10/4 19:31:43,0,24,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
22,2018/10/4 19:31:45,0,24,24.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
23,2018/10/4 19:31:47,0,24,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
24,2018/10/4 19:31:49,0,24,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
25,2018/10/4 19:31:51,0,24,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
26,2018/10/4 19:31:53,0,24,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
27,2018/10/4 19:31:55,0,24,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
28,2018/10/4 19:31:57,0,24,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
29,2018/10/4 19:31:59,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
30,2018/10/4 19:32:01,0,24,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
31,2018/10/4 19:32:03,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
32,2018/10/4 19:32:05,0,24,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
33,2018/10/4 19:32:07,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
34,2018/10/4 19:32:09,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
35,2018/10/4 19:32:11,0,24,24.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
36,2018/10/4 19:32:13,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
37,2018/10/4 19:32:15,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
38,2018/10/4 19:32:17,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
39,2018/10/4 19:32:19,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
40,2018/10/4 19:32:21,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
41,2018/10/4 19:32:23,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
42,2018/10/4 19:32:25,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
43,2018/10/4 19:32:27,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
44,2018/10/4 19:32:29,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
45,2018/10/4 19:32:31,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
46,2018/10/4 19:32:33,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
47,2018/10/4 19:32:35,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
48,2018/10/4 19:32:37,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
49,2018/10/4 19:32:39,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
50,2018/10/4 19:32:41,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
51,2018/10/4 19:32:43,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
52,2018/10/4 19:32:45,0,23.9,24,LLLLLLLLLL,LLLLLLLLLL,LLLL
53,2018/10/4 19:32:47,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
54,2018/10/4 19:32:49,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
55,2018/10/4 19:32:51,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
56,2018/10/4 19:32:53,0,23.8,23.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
57,2018/10/4 19:32:55,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
58,2018/10/4 19:32:57,0,23.8,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
59,2018/10/4 19:32:59,0,23.8,23.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
60,2018/10/4 19:33:01,0,23.8,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
61,2018/10/4 19:33:03,0,23.8,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
62,2018/10/4 19:33:05,0,23.8,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
63,2018/10/4 19:33:07,0,23.8,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
64,2018/10/4 19:33:09,0,23.8,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
65,2018/10/4 19:33:11,0,23.8,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
66,2018/10/4 19:33:13,0,23.8,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
67,2018/10/4 19:33:15,0,23.9,23.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
