#ベンダ,GRAPHTEC Corporation,,,,,,
#モデル,GL820,,,,,,
#バージョン,Ver1.03,,,,,,
#測定間隔,2s,,,,,,
#測定点数,4798,,,,,,
#開始時刻,2018-10-29,08:00:01,,,,,
#終了時刻,2018-10-29,10:39:59,,,,,
#トリガ時刻,2018-10-29,08:00:04,,,,,
#アンプ設定,,,,,,,
#CH,信号名,入力,レンジ,フィルタ,スパン,,
#CH1,CH 1,TEMP,TC_K,Off,100,0,[degC]
#CH2,CH 2,TEMP,TC_K,Off,100,0,[degC]
#Logic/Pulse,Off,,,,,,
#測定値,,,,,,,
#番号,日付 時間,ms,CH1,CH2,Alarm1  -10,Alarm11 -20,Alarm Out
#NO.,Time, ms,degC,degC,A1234567890,A1234567890,AO1234
1,2018/10/29 08:00:04,0,43.4,41,LLLLLLLLLL,LLLLLLLLLL,LLLL
2,2018/10/29 08:00:06,0,43.4,41,LLLLLLLLLL,LLLLLLLLLL,LLLL
3,2018/10/29 08:00:08,0,43.4,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
4,2018/10/29 08:00:10,0,43.4,41,LLLLLLLLLL,LLLLLLLLLL,LLLL
5,2018/10/29 08:00:12,0,43.4,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
6,2018/10/29 08:00:14,0,43.4,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
7,2018/10/29 08:00:16,0,43.4,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
8,2018/10/29 08:00:18,0,43.4,41,LLLLLLLLLL,LLLLLLLLLL,LLLL
9,2018/10/29 08:00:20,0,43.4,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
10,2018/10/29 08:00:22,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
11,2018/10/29 08:00:24,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
12,2018/10/29 08:00:26,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
13,2018/10/29 08:00:28,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
14,2018/10/29 08:00:30,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
15,2018/10/29 08:00:32,0,43.4,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
16,2018/10/29 08:00:34,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
17,2018/10/29 08:00:36,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
18,2018/10/29 08:00:38,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
19,2018/10/29 08:00:40,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
20,2018/10/29 08:00:42,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
21,2018/10/29 08:00:44,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
22,2018/10/29 08:00:46,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
23,2018/10/29 08:00:48,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
24,2018/10/29 08:00:50,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
25,2018/10/29 08:00:52,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
26,2018/10/29 08:00:54,0,43.3,41,LLLLLLLLLL,LLLLLLLLLL,LLLL
27,2018/10/29 08:00:56,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
28,2018/10/29 08:00:58,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
29,2018/10/29 08:01:00,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
30,2018/10/29 08:01:02,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
31,2018/10/29 08:01:04,0,43.3,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
32,2018/10/29 08:01:06,0,43.3,41,LLLLLLLLLL,LLLLLLLLLL,LLLL
33,2018/10/29 08:01:08,0,43.4,41,LLLLLLLLLL,LLLLLLLLLL,LLLL
34,2018/10/29 08:01:10,0,43.3,41,LLLLLLLLLL,LLLLLLLLLL,LLLL
35,2018/10/29 08:01:12,0,43.2,41,LLLLLLLLLL,LLLLLLLLLL,LLLL
36,2018/10/29 08:01:14,0,43.2,41,LLLLLLLLLL,LLLLLLLLLL,LLLL
37,2018/10/29 08:01:16,0,43.1,41,LLLLLLLLLL,LLLLLLLLLL,LLLL
38,2018/10/29 08:01:18,0,42.9,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
39,2018/10/29 08:01:20,0,42.8,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
40,2018/10/29 08:01:22,0,42.7,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
41,2018/10/29 08:01:24,0,42.6,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
42,2018/10/29 08:01:26,0,42.6,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
43,2018/10/29 08:01:28,0,42.6,40.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
44,2018/10/29 08:01:30,0,42.6,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
45,2018/10/29 08:01:32,0,42.6,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
46,2018/10/29 08:01:34,0,42.6,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
47,2018/10/29 08:01:36,0,42.6,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
48,2018/10/29 08:01:38,0,42.6,40.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
49,2018/10/29 08:01:40,0,42.6,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
50,2018/10/29 08:01:42,0,42.6,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
51,2018/10/29 08:01:44,0,42.6,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
52,2018/10/29 08:01:46,0,42.8,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
53,2018/10/29 08:01:48,0,42.8,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
54,2018/10/29 08:01:50,0,42.8,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
55,2018/10/29 08:01:52,0,42.7,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
56,2018/10/29 08:01:54,0,42.6,40.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
57,2018/10/29 08:01:56,0,42.6,40.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
58,2018/10/29 08:01:58,0,42.8,40.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
59,2018/10/29 08:02:00,0,43,40.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
60,2018/10/29 08:02:02,0,43.1,40.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
61,2018/10/29 08:02:04,0,43.2,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
62,2018/10/29 08:02:06,0,43.2,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
63,2018/10/29 08:02:08,0,43.2,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
64,2018/10/29 08:02:10,0,43.2,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
65,2018/10/29 08:02:12,0,43.2,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
66,2018/10/29 08:02:14,0,43.2,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
67,2018/10/29 08:02:16,0,43.2,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
68,2018/10/29 08:02:18,0,43.2,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
69,2018/10/29 08:02:20,0,43.2,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
70,2018/10/29 08:02:22,0,43.2,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
71,2018/10/29 08:02:24,0,43.2,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
72,2018/10/29 08:02:26,0,43.2,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
73,2018/10/29 08:02:28,0,43.2,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
74,2018/10/29 08:02:30,0,43.2,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
75,2018/10/29 08:02:32,0,43.2,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
76,2018/10/29 08:02:34,0,43.2,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
77,2018/10/29 08:02:36,0,43.2,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
78,2018/10/29 08:02:38,0,43.2,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
79,2018/10/29 08:02:40,0,43.2,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
80,2018/10/29 08:02:42,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
81,2018/10/29 08:02:44,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
82,2018/10/29 08:02:46,0,43,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
83,2018/10/29 08:02:48,0,42.9,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
84,2018/10/29 08:02:50,0,42.9,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
85,2018/10/29 08:02:52,0,43,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
86,2018/10/29 08:02:54,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
87,2018/10/29 08:02:56,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
88,2018/10/29 08:02:58,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
89,2018/10/29 08:03:00,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
90,2018/10/29 08:03:02,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
91,2018/10/29 08:03:04,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
92,2018/10/29 08:03:06,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
93,2018/10/29 08:03:08,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
94,2018/10/29 08:03:10,0,43.1,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
95,2018/10/29 08:03:12,0,43,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
96,2018/10/29 08:03:14,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
97,2018/10/29 08:03:16,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
98,2018/10/29 08:03:18,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
99,2018/10/29 08:03:20,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
100,2018/10/29 08:03:22,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
101,2018/10/29 08:03:24,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
102,2018/10/29 08:03:26,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
103,2018/10/29 08:03:28,0,43,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
104,2018/10/29 08:03:30,0,43,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
105,2018/10/29 08:03:32,0,43,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
106,2018/10/29 08:03:34,0,43,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
107,2018/10/29 08:03:36,0,43,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
108,2018/10/29 08:03:38,0,43,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
109,2018/10/29 08:03:40,0,43,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
110,2018/10/29 08:03:42,0,43,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
111,2018/10/29 08:03:44,0,43.1,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
112,2018/10/29 08:03:46,0,43.1,40.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
113,2018/10/29 08:03:48,0,43,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
114,2018/10/29 08:03:50,0,43,40.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
