#ベンダ,GRAPHTEC Corporation,,,,,,
#モデル,GL820,,,,,,
#バージョン,Ver1.03,,,,,,
#測定間隔,10s,,,,,,
#測定点数,2497,,,,,,
#開始時刻,2018-09-04,12:29:01,,,,,
#終了時刻,2018-09-04,19:25:19,,,,,
#トリガ時刻,2018-09-04,12:29:12,,,,,
#アンプ設定,,,,,,,
#CH,信号名,入力,レンジ,フィルタ,スパン,,
#CH1,CH 1,TEMP,TC_K,Off,100,0,[degC]
#CH2,CH 2,TEMP,TC_K,Off,100,0,[degC]
#Logic/Pulse,Off,,,,,,
#測定値,,,,,,,
#番号,日付 時間,ms,CH1,CH2,Alarm1  -10,Alarm11 -20,Alarm Out
#NO.,Time, ms,degC,degC,A1234567890,A1234567890,AO1234
1,2018/9/4 12:29:12,0,23.6,23.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
2,2018/9/4 12:29:22,0,23.5,23.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
3,2018/9/4 12:29:32,0,30.8,28.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
4,2018/9/4 12:29:42,0,40.3,40.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
5,2018/9/4 12:29:52,0,35.8,37,LLLLLLLLLL,LLLLLLLLLL,LLLL
6,2018/9/4 12:30:02,0,33.2,34.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
7,2018/9/4 12:30:12,0,37.7,38.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
8,2018/9/4 12:30:22,0,35.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
9,2018/9/4 12:30:32,0,33.9,35,LLLLLLLLLL,LLLLLLLLLL,LLLL
10,2018/9/4 12:30:42,0,37.1,37.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
11,2018/9/4 12:30:52,0,35.4,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
12,2018/9/4 12:31:02,0,34.5,35.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
13,2018/9/4 12:31:12,0,34.3,35.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
14,2018/9/4 12:31:22,0,34.5,35.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
15,2018/9/4 12:31:32,0,34.7,35.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
16,2018/9/4 12:31:42,0,34.9,35.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
17,2018/9/4 12:31:52,0,34.9,35.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
18,2018/9/4 12:32:02,0,35.1,35.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
19,2018/9/4 12:32:12,0,35,35.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
20,2018/9/4 12:32:22,0,35.1,35.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
21,2018/9/4 12:32:32,0,35.2,36,LLLLLLLLLL,LLLLLLLLLL,LLLL
22,2018/9/4 12:32:42,0,35.4,36.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
23,2018/9/4 12:32:52,0,35.4,36.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
24,2018/9/4 12:33:02,0,35.2,36,LLLLLLLLLL,LLLLLLLLLL,LLLL
25,2018/9/4 12:33:12,0,35.4,36.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
26,2018/9/4 12:33:22,0,35.4,36.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
27,2018/9/4 12:33:32,0,35.4,36.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
28,2018/9/4 12:33:42,0,35.4,36.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
29,2018/9/4 12:33:52,0,35.5,36.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
30,2018/9/4 12:34:02,0,35.5,36.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
31,2018/9/4 12:34:12,0,35.5,36.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
32,2018/9/4 12:34:22,0,35.4,36.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
33,2018/9/4 12:34:32,0,35.4,36.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
34,2018/9/4 12:34:42,0,35.4,36.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
35,2018/9/4 12:34:52,0,35.5,36.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
36,2018/9/4 12:35:02,0,35.5,36.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
37,2018/9/4 12:35:12,0,35.5,36.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
38,2018/9/4 12:35:22,0,35.6,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
39,2018/9/4 12:35:32,0,35.7,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
40,2018/9/4 12:35:42,0,35.6,36.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
41,2018/9/4 12:35:52,0,35.6,36.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
42,2018/9/4 12:36:02,0,35.7,36.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
43,2018/9/4 12:36:12,0,35.5,36.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
44,2018/9/4 12:36:22,0,35.5,36.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
45,2018/9/4 12:36:32,0,35.5,36.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
46,2018/9/4 12:36:42,0,35.6,36.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
47,2018/9/4 12:36:52,0,35.7,36.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
48,2018/9/4 12:37:02,0,35.7,36.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
49,2018/9/4 12:37:12,0,35.7,36.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
50,2018/9/4 12:37:22,0,35.7,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
51,2018/9/4 12:37:32,0,35.8,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
52,2018/9/4 12:37:42,0,35.9,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
53,2018/9/4 12:37:52,0,35.9,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
54,2018/9/4 12:38:02,0,35.9,36.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
55,2018/9/4 12:38:12,0,35.9,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
56,2018/9/4 12:38:22,0,36.1,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
57,2018/9/4 12:38:32,0,36,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
58,2018/9/4 12:38:42,0,35.9,36.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
59,2018/9/4 12:38:52,0,35.9,36.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
60,2018/9/4 12:39:02,0,35.9,36.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
61,2018/9/4 12:39:12,0,35.9,36.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
62,2018/9/4 12:39:22,0,36,36.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
63,2018/9/4 12:39:32,0,36.2,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
64,2018/9/4 12:39:42,0,36.1,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
65,2018/9/4 12:39:52,0,36.2,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
66,2018/9/4 12:40:02,0,36.3,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
67,2018/9/4 12:40:12,0,36.3,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
68,2018/9/4 12:40:22,0,36.3,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
69,2018/9/4 12:40:32,0,36.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
70,2018/9/4 12:40:42,0,36.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
71,2018/9/4 12:40:52,0,36.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
72,2018/9/4 12:41:02,0,36.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
73,2018/9/4 12:41:12,0,36.2,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
74,2018/9/4 12:41:22,0,36.4,36.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
75,2018/9/4 12:41:32,0,36.3,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
76,2018/9/4 12:41:42,0,36.3,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
77,2018/9/4 12:41:52,0,36.4,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
78,2018/9/4 12:42:02,0,36.4,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
79,2018/9/4 12:42:12,0,36.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
80,2018/9/4 12:42:22,0,36.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
81,2018/9/4 12:42:32,0,36.3,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
82,2018/9/4 12:42:42,0,36.4,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
83,2018/9/4 12:42:52,0,36.3,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
84,2018/9/4 12:43:02,0,36.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
85,2018/9/4 12:43:12,0,36.3,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
86,2018/9/4 12:43:22,0,36.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
87,2018/9/4 12:43:32,0,36.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
88,2018/9/4 12:43:42,0,36.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
89,2018/9/4 12:43:52,0,36.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
90,2018/9/4 12:44:02,0,36.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
91,2018/9/4 12:44:12,0,36.3,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
92,2018/9/4 12:44:22,0,36.3,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
93,2018/9/4 12:44:32,0,36.4,36.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
94,2018/9/4 12:44:42,0,36.3,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
95,2018/9/4 12:44:52,0,36.3,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
96,2018/9/4 12:45:02,0,36.3,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
97,2018/9/4 12:45:12,0,36.3,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
98,2018/9/4 12:45:22,0,36.2,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
99,2018/9/4 12:45:32,0,36.1,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
100,2018/9/4 12:45:42,0,36.2,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
101,2018/9/4 12:45:52,0,36.2,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
102,2018/9/4 12:46:02,0,36.2,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
103,2018/9/4 12:46:12,0,36.2,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
104,2018/9/4 12:46:22,0,36.2,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
105,2018/9/4 12:46:32,0,36.2,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
106,2018/9/4 12:46:42,0,36.2,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
107,2018/9/4 12:46:52,0,36.1,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
108,2018/9/4 12:47:02,0,36.1,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
109,2018/9/4 12:47:12,0,36.2,36.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
