#ベンダ,GRAPHTEC Corporation,,,,,,
#モデル,GL820,,,,,,
#バージョン,Ver1.03,,,,,,
#測定間隔,1s,,,,,,
#測定点数,3224,,,,,,
#開始時刻,2018-09-07,11:03:49,,,,,
#終了時刻,2018-09-07,11:57:33,,,,,
#トリガ時刻,2018-09-07,11:03:49,,,,,
#アンプ設定,,,,,,,
#CH,信号名,入力,レンジ,フィルタ,スパン,,
#CH1,CH 1,TEMP,TC_K,Off,100,0,[degC]
#CH2,CH 2,TEMP,TC_K,Off,100,0,[degC]
#Logic/Pulse,Off,,,,,,
#測定値,,,,,,,
#番号,日付 時間,ms,CH1,CH2,Alarm1  -10,Alarm11 -20,Alarm Out
#NO.,Time, ms,degC,degC,A1234567890,A1234567890,AO1234
1,2018/9/7 11:03:49,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
2,2018/9/7 11:03:50,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
3,2018/9/7 11:03:51,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
4,2018/9/7 11:03:52,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
5,2018/9/7 11:03:53,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
6,2018/9/7 11:03:54,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
7,2018/9/7 11:03:55,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
8,2018/9/7 11:03:56,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
9,2018/9/7 11:03:57,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
10,2018/9/7 11:03:58,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
11,2018/9/7 11:03:59,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
12,2018/9/7 11:04:00,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
13,2018/9/7 11:04:01,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
14,2018/9/7 11:04:02,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
15,2018/9/7 11:04:03,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
16,2018/9/7 11:04:04,0,23.6,23.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
17,2018/9/7 11:04:05,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
18,2018/9/7 11:04:06,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
19,2018/9/7 11:04:07,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
20,2018/9/7 11:04:08,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
21,2018/9/7 11:04:09,0,23.5,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
22,2018/9/7 11:04:10,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
23,2018/9/7 11:04:11,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
24,2018/9/7 11:04:12,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
25,2018/9/7 11:04:13,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
26,2018/9/7 11:04:14,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
27,2018/9/7 11:04:15,0,23.5,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
28,2018/9/7 11:04:16,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
29,2018/9/7 11:04:17,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
30,2018/9/7 11:04:18,0,23.5,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
31,2018/9/7 11:04:19,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
32,2018/9/7 11:04:20,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
33,2018/9/7 11:04:21,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
34,2018/9/7 11:04:22,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
35,2018/9/7 11:04:23,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
36,2018/9/7 11:04:24,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
37,2018/9/7 11:04:25,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
38,2018/9/7 11:04:26,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
39,2018/9/7 11:04:27,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
40,2018/9/7 11:04:28,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
41,2018/9/7 11:04:29,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
42,2018/9/7 11:04:30,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
43,2018/9/7 11:04:31,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
44,2018/9/7 11:04:32,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
45,2018/9/7 11:04:33,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
46,2018/9/7 11:04:34,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
47,2018/9/7 11:04:35,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
48,2018/9/7 11:04:36,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
49,2018/9/7 11:04:37,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
50,2018/9/7 11:04:38,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
51,2018/9/7 11:04:39,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
52,2018/9/7 11:04:40,0,23.6,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
53,2018/9/7 11:04:41,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
54,2018/9/7 11:04:42,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
55,2018/9/7 11:04:43,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
56,2018/9/7 11:04:44,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
57,2018/9/7 11:04:45,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
58,2018/9/7 11:04:46,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
59,2018/9/7 11:04:47,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
60,2018/9/7 11:04:48,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
61,2018/9/7 11:04:49,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
62,2018/9/7 11:04:50,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
63,2018/9/7 11:04:51,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
64,2018/9/7 11:04:52,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
65,2018/9/7 11:04:53,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
66,2018/9/7 11:04:54,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
67,2018/9/7 11:04:55,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
68,2018/9/7 11:04:56,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
69,2018/9/7 11:04:57,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
70,2018/9/7 11:04:58,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
71,2018/9/7 11:04:59,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
72,2018/9/7 11:05:00,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
73,2018/9/7 11:05:01,0,23.5,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
74,2018/9/7 11:05:02,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
75,2018/9/7 11:05:03,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
76,2018/9/7 11:05:04,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
77,2018/9/7 11:05:05,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
78,2018/9/7 11:05:06,0,23.5,23.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
79,2018/9/7 11:05:07,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
80,2018/9/7 11:05:08,0,23.5,23.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
81,2018/9/7 11:05:09,0,23.5,23.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
82,2018/9/7 11:05:10,0,23.4,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
83,2018/9/7 11:05:11,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
84,2018/9/7 11:05:12,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
85,2018/9/7 11:05:13,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
86,2018/9/7 11:05:14,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
87,2018/9/7 11:05:15,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
88,2018/9/7 11:05:16,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
89,2018/9/7 11:05:17,0,23.6,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
90,2018/9/7 11:05:18,0,23.5,23.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
91,2018/9/7 11:05:19,0,23.5,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
92,2018/9/7 11:05:20,0,23.4,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
93,2018/9/7 11:05:21,0,23.5,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
