#ベンダ,GRAPHTEC Corporation,,,,,,
#モデル,GL820,,,,,,
#バージョン,Ver1.03,,,,,,
#測定間隔,2s,,,,,,
#測定点数,9777,,,,,,
#開始時刻,2018-09-03,11:12:43,,,,,
#終了時刻,2018-09-03,16:38:40,,,,,
#トリガ時刻,2018-09-03,11:12:47,,,,,
#アンプ設定,,,,,,,
#CH,信号名,入力,レンジ,フィルタ,スパン,,
#CH1,CH 1,TEMP,TC_K,Off,100,0,[degC]
#CH2,CH 2,TEMP,TC_K,Off,100,0,[degC]
#Logic/Pulse,Off,,,,,,
#測定値,,,,,,,
#番号,日付 時間,ms,CH1,CH2,Alarm1  -10,Alarm11 -20,Alarm Out
#NO.,Time, ms,degC,degC,A1234567890,A1234567890,AO1234
1,2018/9/3 11:12:47,0,22.5,22.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
2,2018/9/3 11:12:49,0,22.5,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
3,2018/9/3 11:12:51,0,22.5,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
4,2018/9/3 11:12:53,0,22.5,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
5,2018/9/3 11:12:55,0,22.5,22.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
6,2018/9/3 11:12:57,0,22.5,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
7,2018/9/3 11:12:59,0,22.5,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
8,2018/9/3 11:13:01,0,22.5,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
9,2018/9/3 11:13:03,0,22.5,22.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
10,2018/9/3 11:13:05,0,22.5,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
11,2018/9/3 11:13:07,0,22.5,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
12,2018/9/3 11:13:09,0,22.6,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
13,2018/9/3 11:13:11,0,22.6,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
14,2018/9/3 11:13:13,0,22.6,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
15,2018/9/3 11:13:15,0,22.6,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
16,2018/9/3 11:13:17,0,22.6,22.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
17,2018/9/3 11:13:19,0,22.6,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
18,2018/9/3 11:13:21,0,22.5,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
19,2018/9/3 11:13:23,0,22.6,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
20,2018/9/3 11:13:25,0,22.6,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
21,2018/9/3 11:13:27,0,22.5,22.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
22,2018/9/3 11:13:29,0,22.5,22.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
23,2018/9/3 11:13:31,0,22.5,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
24,2018/9/3 11:13:33,0,22.5,22.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
25,2018/9/3 11:13:35,0,24.4,23.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
26,2018/9/3 11:13:37,0,28.2,26.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
27,2018/9/3 11:13:39,0,32.4,30.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
28,2018/9/3 11:13:41,0,36.3,34.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
29,2018/9/3 11:13:43,0,39.9,37.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
30,2018/9/3 11:13:45,0,40.8,39.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
31,2018/9/3 11:13:47,0,40.2,40,LLLLLLLLLL,LLLLLLLLLL,LLLL
32,2018/9/3 11:13:49,0,39.2,39.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
33,2018/9/3 11:13:51,0,38.2,38.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
34,2018/9/3 11:13:53,0,37.3,38.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
35,2018/9/3 11:13:55,0,36.5,37.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
36,2018/9/3 11:13:57,0,35.7,36.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
37,2018/9/3 11:13:59,0,35,36.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
38,2018/9/3 11:14:01,0,34.4,35.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
39,2018/9/3 11:14:03,0,33.9,35.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
40,2018/9/3 11:14:05,0,33.4,34.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
41,2018/9/3 11:14:07,0,33,34.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
42,2018/9/3 11:14:09,0,32.6,33.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
43,2018/9/3 11:14:11,0,32.3,33.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
44,2018/9/3 11:14:13,0,33.4,33.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
45,2018/9/3 11:14:15,0,37,36.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
46,2018/9/3 11:14:17,0,38.5,38.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
47,2018/9/3 11:14:19,0,38.3,38.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
48,2018/9/3 11:14:21,0,37.8,38.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
49,2018/9/3 11:14:23,0,37.3,38.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
50,2018/9/3 11:14:25,0,36.7,37.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
51,2018/9/3 11:14:27,0,36.2,37.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
52,2018/9/3 11:14:29,0,35.7,37,LLLLLLLLLL,LLLLLLLLLL,LLLL
53,2018/9/3 11:14:31,0,35.3,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
54,2018/9/3 11:14:33,0,34.9,36.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
55,2018/9/3 11:14:35,0,34.6,35.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
56,2018/9/3 11:14:37,0,34.3,35.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
57,2018/9/3 11:14:39,0,34,35.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
58,2018/9/3 11:14:41,0,33.7,35,LLLLLLLLLL,LLLLLLLLLL,LLLL
59,2018/9/3 11:14:43,0,33.6,34.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
60,2018/9/3 11:14:45,0,33.4,34.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
61,2018/9/3 11:14:47,0,33.2,34.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
62,2018/9/3 11:14:49,0,33,34.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
63,2018/9/3 11:14:51,0,34.4,34.6,LLLLLLLLLL,LLLLLLLLLL,LLLL
64,2018/9/3 11:14:53,0,37.8,37.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
65,2018/9/3 11:14:55,0,39.2,39,LLLLLLLLLL,LLLLLLLLLL,LLLL
66,2018/9/3 11:14:57,0,39.1,39.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
67,2018/9/3 11:14:59,0,38.7,39.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
68,2018/9/3 11:15:01,0,38.3,39.1,LLLLLLLLLL,LLLLLLLLLL,LLLL
69,2018/9/3 11:15:03,0,37.8,38.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
70,2018/9/3 11:15:05,0,37.4,38.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
71,2018/9/3 11:15:07,0,36.9,38,LLLLLLLLLL,LLLLLLLLLL,LLLL
72,2018/9/3 11:15:09,0,36.6,37.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
73,2018/9/3 11:15:11,0,36.3,37.3,LLLLLLLLLL,LLLLLLLLLL,LLLL
74,2018/9/3 11:15:13,0,36,37,LLLLLLLLLL,LLLLLLLLLL,LLLL
75,2018/9/3 11:15:15,0,35.7,36.7,LLLLLLLLLL,LLLLLLLLLL,LLLL
76,2018/9/3 11:15:17,0,35.4,36.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
77,2018/9/3 11:15:19,0,35.2,36.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
78,2018/9/3 11:15:21,0,35,35.9,LLLLLLLLLL,LLLLLLLLLL,LLLL
79,2018/9/3 11:15:23,0,34.9,35.8,LLLLLLLLLL,LLLLLLLLLL,LLLL
80,2018/9/3 11:15:25,0,34.7,35.5,LLLLLLLLLL,LLLLLLLLLL,LLLL
81,2018/9/3 11:15:27,0,34.5,35.4,LLLLLLLLLL,LLLLLLLLLL,LLLL
82,2018/9/3 11:15:29,0,34.4,35.2,LLLLLLLLLL,LLLLLLLLLL,LLLL
