#MCP-PMT ID,Ch No.,Date,# of Entries,HV Set Value / V,HV Start / V,HV End / V,Start Time,End Time
YH0205,11,20181107,8200,2400,2400,2400,1541574009,1541574075
YH0205,11,20181107,7989,2350,2350,2350,1541575102,1541575168
YH0205,11,20181107,8147,2300,2300,2300,1541576197,1541576264
YH0205,11,20181107,8138,2250,2250,2250,1541577292,1541577359
YH0205,11,20181107,9259,2200,2200,2200,1541578389,1541578455
YH0205,11,20181107,9321,2150,2150,2150,1541579485,1541579552
YH0205,11,20181107,9167,2100,2100,2100,1541580579,1541580645
YH0205,12,20181107,59484,0,2400,2100,1541574077,1541580713
YH0205,12,20181107,8052,2400,2400,2400,1541574077,1541574143
YH0205,12,20181107,8165,2350,2350,2350,1541575170,1541575236
YH0205,12,20181107,8018,2300,2300,2300,1541576266,1541576332
YH0205,12,20181107,8208,2250,2250,2250,1541577360,1541577427
YH0205,12,20181107,9048,2200,2200,2200,1541578457,1541578524
YH0205,12,20181107,9153,2150,2150,2150,1541579554,1541579620
YH0205,12,20181107,8840,2100,2100,2100,1541580647,1541580713
YH0205,13,20181107,56904,0,2400,2100,1541574145,1541580781
YH0205,13,20181107,7806,2400,2400,2400,1541574145,1541574212
YH0205,13,20181107,7777,2350,2350,2350,1541575238,1541575304
YH0205,13,20181107,7878,2300,2300,2300,1541576334,1541576400
YH0205,13,20181107,7876,2250,2250,2250,1541577428,1541577495
YH0205,13,20181107,8629,2200,2200,2200,1541578526,1541578592
YH0205,13,20181107,8610,2150,2150,2150,1541579622,1541579688
YH0205,13,20181107,8328,2100,2100,2100,1541580715,1541580781
YH0205,14,20181107,58327,0,2400,2100,1541574213,1541580849
YH0205,14,20181107,7836,2400,2400,2400,1541574213,1541574280
YH0205,14,20181107,8162,2350,2350,2350,1541575305,1541575372
YH0205,14,20181107,8014,2300,2300,2300,1541576402,1541576468
YH0205,14,20181107,8172,2250,2250,2250,1541577496,1541577563
YH0205,14,20181107,8938,2200,2200,2200,1541578594,1541578661
YH0205,14,20181107,8631,2150,2150,2150,1541579690,1541579756
YH0205,14,20181107,8574,2100,2100,2100,1541580783,1541580849
YH0205,15,20181107,59228,0,2400,2100,1541574281,1541580917
YH0205,15,20181107,8016,2400,2400,2400,1541574281,1541574348
YH0205,15,20181107,8140,2350,2350,2350,1541575373,1541575440
YH0205,15,20181107,8090,2300,2300,2300,1541576470,1541576537
YH0205,15,20181107,8157,2250,2250,2250,1541577564,1541577631
YH0205,15,20181107,9055,2200,2200,2200,1541578663,1541578729
YH0205,15,20181107,8899,2150,2150,2150,1541579758,1541579824
YH0205,15,20181107,8871,2100,2100,2100,1541580851,1541580917
YH0205,16,20181107,58166,0,2400,2100,1541574349,1541580985
YH0205,16,20181107,8036,2400,2400,2400,1541574349,1541574416
YH0205,16,20181107,7904,2350,2350,2350,1541575441,1541575507
YH0205,16,20181107,8166,2300,2300,2300,1541576538,1541576605
YH0205,16,20181107,7964,2250,2250,2250,1541577632,1541577699
YH0205,16,20181107,8962,2200,2200,2200,1541578731,1541578797
YH0205,16,20181107,8671,2150,2150,2150,1541579826,1541579892
YH0205,16,20181107,8463,2100,2100,2100,1541580919,1541580985
