#MCP-PMT ID,Ch No.,Date,# of Entries,HV Set Value / V,HV Start / V,HV End / V,Start Time,End Time
JT0695,0,20181006,710756,0,3260,2860,1538827982,1538835690
JT0695,1,20181006,40858,0,3260,2860,1538827982,1538834673
JT0695,1,20181006,5544,3260,3260,3260,1538827982,1538828049
JT0695,1,20181006,5540,3210,3210,3210,1538829075,1538829142
JT0695,1,20181006,5920,3160,3160,3160,1538830225,1538830291
JT0695,1,20181006,5959,3110,3110,3110,1538831325,1538831391
JT0695,1,20181006,6023,3060,3060,3060,1538832421,1538832487
JT0695,1,20181006,6074,2960,2960,2960,1538833516,1538833582
JT0695,1,20181006,5798,2860,2860,2860,1538834607,1538834673
JT0695,2,20181006,41397,0,3260,2860,1538828050,1538834741
JT0695,2,20181006,5782,3260,3260,3260,1538828050,1538828117
JT0695,2,20181006,5512,3210,3210,3210,1538829143,1538829210
JT0695,2,20181006,6129,3160,3160,3160,1538830294,1538830360
JT0695,2,20181006,6089,3110,3110,3110,1538831393,1538831459
JT0695,2,20181006,6049,3060,3060,3060,1538832489,1538832555
JT0695,2,20181006,6096,2960,2960,2960,1538833584,1538833650
JT0695,2,20181006,5740,2860,2860,2860,1538834675,1538834741
JT0695,3,20181006,44131,0,3260,2860,1538828118,1538834809
JT0695,3,20181006,5659,3260,3260,3260,1538828118,1538828185
JT0695,3,20181006,5649,3210,3210,3210,1538829211,1538829277
JT0695,3,20181006,6520,3160,3160,3160,1538830362,1538830429
JT0695,3,20181006,6675,3110,3110,3110,1538831461,1538831527
JT0695,3,20181006,6626,3060,3060,3060,1538832557,1538832623
JT0695,3,20181006,6727,2960,2960,2960,1538833651,1538833718
JT0695,3,20181006,6275,2860,2860,2860,1538834742,1538834809
JT0695,4,20181006,43585,0,3260,2860,1538828187,1538834876
JT0695,4,20181006,5691,3260,3260,3260,1538828187,1538828253
JT0695,4,20181006,5468,3210,3210,3210,1538829279,1538829345
JT0695,4,20181006,6649,3160,3160,3160,1538830431,1538830497
JT0695,4,20181006,6548,3110,3110,3110,1538831529,1538831596
JT0695,4,20181006,6592,3060,3060,3060,1538832625,1538832691
JT0695,4,20181006,6508,2960,2960,2960,1538833719,1538833786
JT0695,4,20181006,6129,2860,2860,2860,1538834810,1538834876
JT0695,5,20181006,41155,0,3260,2860,1538828255,1538834944
JT0695,5,20181006,5882,3260,3260,3260,1538828255,1538828321
JT0695,5,20181006,5742,3210,3210,3210,1538829347,1538829414
JT0695,5,20181006,6087,3160,3160,3160,1538830500,1538830566
JT0695,5,20181006,6220,3110,3110,3110,1538831598,1538831664
JT0695,5,20181006,5967,3060,3060,3060,1538832693,1538832760
JT0695,5,20181006,5829,2960,2960,2960,1538833787,1538833854
JT0695,5,20181006,5428,2860,2860,2860,1538834878,1538834944
JT0695,6,20181006,40897,0,3260,2860,1538828323,1538835012
JT0695,6,20181006,5848,3260,3260,3260,1538828323,1538828389
JT0695,6,20181006,5659,3210,3210,3210,1538829415,1538829481
JT0695,6,20181006,6061,3160,3160,3160,1538830568,1538830634
JT0695,6,20181006,6055,3110,3110,3110,1538831666,1538831733
JT0695,6,20181006,6076,3060,3060,3060,1538832761,1538832828
JT0695,6,20181006,5809,2960,2960,2960,1538833855,1538833922
JT0695,6,20181006,5389,2860,2860,2860,1538834946,1538835012
JT0695,7,20181006,44326,0,3260,2860,1538828391,1538835080
JT0695,7,20181006,5894,3260,3260,3260,1538828391,1538828457
JT0695,7,20181006,5697,3210,3210,3210,1538829483,1538829549
JT0695,7,20181006,6767,3160,3160,3160,1538830636,1538830703
JT0695,7,20181006,6681,3110,3110,3110,1538831734,1538831801
JT0695,7,20181006,6716,3060,3060,3060,1538832829,1538832895
JT0695,7,20181006,6575,2960,2960,2960,1538833923,1538833990
