#MCP-PMT ID,Ch No.,Date,# of Entries,HV Set Value / V,HV Start / V,HV End / V,Start Time,End Time
JT0695,0,20181006,702834,0,3260,2860,1538808182,1538815835
JT0695,1,20181006,41173,0,3260,2860,1538808182,1538814818
JT0695,1,20181006,5609,3260,3260,3260,1538808182,1538808248
JT0695,1,20181006,5753,3210,3210,3210,1538809274,1538809340
JT0695,1,20181006,6091,3160,3160,3160,1538810365,1538810432
JT0695,1,20181006,5988,3110,3110,3110,1538811464,1538811531
JT0695,1,20181006,6049,3060,3060,3060,1538812563,1538812629
JT0695,1,20181006,5902,2960,2960,2960,1538813659,1538813726
JT0695,1,20181006,5781,2860,2860,2860,1538814752,1538814818
JT0695,2,20181006,41297,0,3260,2860,1538808250,1538814886
JT0695,2,20181006,5782,3260,3260,3260,1538808250,1538808316
JT0695,2,20181006,5870,3210,3210,3210,1538809342,1538809408
JT0695,2,20181006,6051,3160,3160,3160,1538810434,1538810500
JT0695,2,20181006,6050,3110,3110,3110,1538811533,1538811599
JT0695,2,20181006,6146,3060,3060,3060,1538812631,1538812697
JT0695,2,20181006,5727,2960,2960,2960,1538813727,1538813793
JT0695,2,20181006,5671,2860,2860,2860,1538814820,1538814886
JT0695,3,20181006,41389,0,3260,2860,1538808317,1538814954
JT0695,3,20181006,5722,3260,3260,3260,1538808317,1538808384
JT0695,3,20181006,5778,3210,3210,3210,1538809410,1538809476
JT0695,3,20181006,6168,3160,3160,3160,1538810503,1538810569
JT0695,3,20181006,6256,3110,3110,3110,1538811601,1538811667
JT0695,3,20181006,5988,3060,3060,3060,1538812699,1538812766
JT0695,3,20181006,5852,2960,2960,2960,1538813795,1538813861
JT0695,3,20181006,5625,2860,2860,2860,1538814887,1538814954
JT0695,4,20181006,43764,0,3260,2860,1538808385,1538815021
JT0695,4,20181006,5761,3260,3260,3260,1538808385,1538808452
JT0695,4,20181006,5892,3210,3210,3210,1538809478,1538809544
JT0695,4,20181006,6725,3160,3160,3160,1538810571,1538810638
JT0695,4,20181006,6438,3110,3110,3110,1538811669,1538811736
JT0695,4,20181006,6444,3060,3060,3060,1538812767,1538812834
JT0695,4,20181006,6441,2960,2960,2960,1538813863,1538813929
JT0695,4,20181006,6063,2860,2860,2860,1538814955,1538815021
JT0695,5,20181006,42195,0,3260,2860,1538808454,1538815089
JT0695,5,20181006,5926,3260,3260,3260,1538808454,1538808520
JT0695,5,20181006,5891,3210,3210,3210,1538809546,1538809612
JT0695,5,20181006,6333,3160,3160,3160,1538810640,1538810706
JT0695,5,20181006,6239,3110,3110,3110,1538811738,1538811804
JT0695,5,20181006,6220,3060,3060,3060,1538812836,1538812902
JT0695,5,20181006,6065,2960,2960,2960,1538813931,1538813997
JT0695,5,20181006,5521,2860,2860,2860,1538815023,1538815089
JT0695,6,20181006,41407,0,3260,2860,1538808522,1538815157
JT0695,6,20181006,5866,3260,3260,3260,1538808522,1538808588
JT0695,6,20181006,5920,3210,3210,3210,1538809614,1538809680
JT0695,6,20181006,6056,3160,3160,3160,1538810708,1538810775
JT0695,6,20181006,6102,3110,3110,3110,1538811806,1538811872
JT0695,6,20181006,5987,3060,3060,3060,1538812904,1538812970
JT0695,6,20181006,5959,2960,2960,2960,1538813999,1538814065
JT0695,6,20181006,5517,2860,2860,2860,1538815091,1538815157
JT0695,7,20181006,43117,0,3260,2860,1538808589,1538815225
JT0695,7,20181006,6217,3260,3260,3260,1538808589,1538808656
JT0695,7,20181006,6055,3210,3210,3210,1538809682,1538809748
JT0695,7,20181006,6383,3160,3160,3160,1538810777,1538810843
JT0695,7,20181006,6305,3110,3110,3110,1538811874,1538811941
JT0695,7,20181006,6228,3060,3060,3060,1538812972,1538813038
JT0695,7,20181006,6127,2960,2960,2960,1538814066,1538814133
JT0695,7,20181006,5802,2860,2860,2860,1538815158,1538815225
JT0695,8,20181006,41101,0,3260,2860,1538808658,1538815292
JT0695,8,20181006,5986,3260,3260,3260,1538808658,1538808724
JT0695,8,20181006,5876,3210,3210,3210,1538809750,1538809816
JT0695,8,20181006,6243,3160,3160,3160,1538810845,1538810911
JT0695,8,20181006,6120,3110,3110,3110,1538811942,1538812009
JT0695,8,20181006,5918,3060,3060,3060,1538813040,1538813106
JT0695,8,20181006,5884,2960,2960,2960,1538814134,1538814201
JT0695,8,20181006,5074,2860,2860,2860,1538815226,1538815292
JT0695,9,20181006,45895,0,3260,2860,1538808726,1538815360
JT0695,9,20181006,6133,3260,3260,3260,1538808726,1538808792
JT0695,9,20181006,6043,3210,3210,3210,1538809818,1538809884
JT0695,9,20181006,6928,3160,3160,3160,1538810913,1538810979
JT0695,9,20181006,6791,3110,3110,3110,1538812011,1538812077
JT0695,9,20181006,6737,3060,3060,3060,1538813108,1538813175
JT0695,9,20181006,6733,2960,2960,2960,1538814202,1538814269
JT0695,9,20181006,6530,2860,2860,2860,1538815294,1538815360
JT0695,10,20181006,46369,0,3260,2860,1538808793,1538815428
JT0695,10,20181006,6162,3260,3260,3260,1538808793,1538808860
JT0695,10,20181006,6120,3210,3210,3210,1538809885,1538809952
JT0695,10,20181006,6945,3160,3160,3160,1538810981,1538811048
JT0695,10,20181006,6969,3110,3110,3110,1538812079,1538812145
JT0695,10,20181006,6818,3060,3060,3060,1538813176,1538813242
JT0695,10,20181006,6869,2960,2960,2960,1538814270,1538814336
JT0695,10,20181006,6486,2860,2860,2860,1538815361,1538815428
JT0695,11,20181006,46826,0,3260,2860,1538808861,1538815496
JT0695,11,20181006,6090,3260,3260,3260,1538808861,1538808928
JT0695,11,20181006,6126,3210,3210,3210,1538809953,1538810020
JT0695,11,20181006,6935,3160,3160,3160,1538811049,1538811116
JT0695,11,20181006,7059,3110,3110,3110,1538812147,1538812213
JT0695,11,20181006,6938,3060,3060,3060,1538813244,1538813311
JT0695,11,20181006,6924,2960,2960,2960,1538814338,1538814404
JT0695,11,20181006,6754,2860,2860,2860,1538815429,1538815496
JT0695,12,20181006,46087,0,3260,2860,1538808929,1538815563
JT0695,12,20181006,6230,3260,3260,3260,1538808929,1538808996
JT0695,12,20181006,6188,3210,3210,3210,1538810021,1538810087
JT0695,12,20181006,6911,3160,3160,3160,1538811118,1538811184
JT0695,12,20181006,6784,3110,3110,3110,1538812215,1538812281
JT0695,12,20181006,6788,3060,3060,3060,1538813312,1538813378
JT0695,12,20181006,6687,2960,2960,2960,1538814406,1538814472
JT0695,12,20181006,6499,2860,2860,2860,1538815497,1538815563
JT0695,13,20181006,44988,0,3260,2860,1538808997,1538815631
JT0695,13,20181006,6231,3260,3260,3260,1538808997,1538809064
JT0695,13,20181006,6252,3210,3210,3210,1538810089,1538810155
JT0695,13,20181006,6761,3160,3160,3160,1538811186,1538811252
JT0695,13,20181006,6523,3110,3110,3110,1538812283,1538812350
JT0695,13,20181006,6689,3060,3060,3060,1538813380,1538813447
JT0695,13,20181006,6523,2960,2960,2960,1538814474,1538814540
JT0695,13,20181006,6009,2860,2860,2860,1538815565,1538815631
JT0695,14,20181006,46004,0,3260,2860,1538809065,1538815699
JT0695,14,20181006,6242,3260,3260,3260,1538809065,1538809131
JT0695,14,20181006,6323,3210,3210,3210,1538810157,1538810223
JT0695,14,20181006,6960,3160,3160,3160,1538811254,1538811321
JT0695,14,20181006,6839,3110,3110,3110,1538812351,1538812418
JT0695,14,20181006,6808,3060,3060,3060,1538813448,1538813515
JT0695,14,20181006,6620,2960,2960,2960,1538814541,1538814608
JT0695,14,20181006,6212,2860,2860,2860,1538815633,1538815699
JT0695,15,20181006,45557,0,3260,2860,1538809133,1538815767
JT0695,15,20181006,6282,3260,3260,3260,1538809133,1538809199
JT0695,15,20181006,6181,3210,3210,3210,1538810225,1538810291
JT0695,15,20181006,6776,3160,3160,3160,1538811322,1538811389
JT0695,15,20181006,6713,3110,3110,3110,1538812419,1538812486
JT0695,15,20181006,6640,3060,3060,3060,1538813516,1538813582
JT0695,15,20181006,6630,2960,2960,2960,1538814609,1538814675
JT0695,15,20181006,6335,2860,2860,2860,1538815700,1538815767
JT0695,16,20181006,45665,0,3260,2860,1538809201,1538815835
JT0695,16,20181006,6187,3260,3260,3260,1538809201,1538809267
JT0695,16,20181006,6207,3210,3210,3210,1538810292,1538810359
JT0695,16,20181006,6761,3160,3160,3160,1538811391,1538811457
JT0695,16,20181006,6740,3110,3110,3110,1538812487,1538812554
JT0695,16,20181006,6600,3060,3060,3060,1538813584,1538813650
JT0695,16,20181006,6631,2960,2960,2960,1538814677,1538814743
JT0695,16,20181006,6539,2860,2860,2860,1538815768,1538815835
