#MCP-PMT ID,Ch No.,Date,# of Entries,HV Set Value / V,HV Start / V,HV End / V,Start Time,End Time
YH0205,10,20181112,8677,2200,2200,2200,1541991341,1541991407
YH0205,10,20181112,8865,2150,2150,2150,1541992434,1541992500
YH0205,10,20181112,8710,2100,2100,2100,1541993527,1541993593
YH0205,11,20181112,58632,0,2400,2100,1541987046,1541993661
YH0205,11,20181112,7805,2400,2400,2400,1541987046,1541987112
YH0205,11,20181112,7702,2350,2350,2350,1541988135,1541988201
YH0205,11,20181112,7771,2300,2300,2300,1541989225,1541989292
YH0205,11,20181112,7802,2250,2250,2250,1541990316,1541990383
YH0205,11,20181112,9172,2200,2200,2200,1541991409,1541991475
YH0205,11,20181112,9124,2150,2150,2150,1541992502,1541992568
YH0205,11,20181112,9256,2100,2100,2100,1541993595,1541993661
YH0205,12,20181112,56839,0,2400,2100,1541987114,1541993729
YH0205,12,20181112,7871,2400,2400,2400,1541987114,1541987180
YH0205,12,20181112,7574,2350,2350,2350,1541988202,1541988269
YH0205,12,20181112,7723,2300,2300,2300,1541989293,1541989360
YH0205,12,20181112,7798,2250,2250,2250,1541990384,1541990450
YH0205,12,20181112,8684,2200,2200,2200,1541991477,1541991544
YH0205,12,20181112,8608,2150,2150,2150,1541992570,1541992636
YH0205,12,20181112,8581,2100,2100,2100,1541993663,1541993729
YH0205,13,20181112,55152,0,2400,2100,1541987182,1541993797
YH0205,13,20181112,7411,2400,2400,2400,1541987182,1541987248
YH0205,13,20181112,7483,2350,2350,2350,1541988270,1541988336
YH0205,13,20181112,7559,2300,2300,2300,1541989362,1541989428
YH0205,13,20181112,7416,2250,2250,2250,1541990452,1541990518
YH0205,13,20181112,8444,2200,2200,2200,1541991546,1541991612
YH0205,13,20181112,8462,2150,2150,2150,1541992638,1541992704
YH0205,13,20181112,8377,2100,2100,2100,1541993731,1541993797
YH0205,14,20181112,56410,0,2400,2100,1541987250,1541993865
YH0205,14,20181112,7444,2400,2400,2400,1541987250,1541987316
YH0205,14,20181112,7621,2350,2350,2350,1541988338,1541988404
YH0205,14,20181112,7839,2300,2300,2300,1541989429,1541989496
YH0205,14,20181112,7877,2250,2250,2250,1541990520,1541990586
YH0205,14,20181112,8660,2200,2200,2200,1541991614,1541991680
YH0205,14,20181112,8572,2150,2150,2150,1541992706,1541992772
YH0205,14,20181112,8397,2100,2100,2100,1541993798,1541993865
YH0205,15,20181112,56318,0,2400,2100,1541987317,1541993933
YH0205,15,20181112,7724,2400,2400,2400,1541987317,1541987383
YH0205,15,20181112,7691,2350,2350,2350,1541988405,1541988472
YH0205,15,20181112,7753,2300,2300,2300,1541989497,1541989564
YH0205,15,20181112,7645,2250,2250,2250,1541990587,1541990653
YH0205,15,20181112,8609,2200,2200,2200,1541991682,1541991748
YH0205,15,20181112,8476,2150,2150,2150,1541992774,1541992840
YH0205,15,20181112,8420,2100,2100,2100,1541993866,1541993933
YH0205,16,20181112,55771,0,2400,2100,1541987385,1541994000
YH0205,16,20181112,7589,2400,2400,2400,1541987385,1541987451
YH0205,16,20181112,7624,2350,2350,2350,1541988473,1541988540
YH0205,16,20181112,7650,2300,2300,2300,1541989565,1541989632
YH0205,16,20181112,7671,2250,2250,2250,1541990655,1541990721
YH0205,16,20181112,8540,2200,2200,2200,1541991750,1541991816
YH0205,16,20181112,8387,2150,2150,2150,1541992842,1541992908
YH0205,16,20181112,8310,2100,2100,2100,1541993934,1541994000
