#MCP-PMT ID,Ch No.,Date,# of Entries,HV Set Value / V,HV Start / V,HV End / V,Start Time,End Time
JT0695,0,20181005,684621,0,3260,2860,1538713981,1538721628
JT0695,1,20181005,38824,0,3260,2860,1538713981,1538720609
JT0695,1,20181005,5349,3260,3260,3260,1538713981,1538714048
JT0695,1,20181005,5518,3210,3210,3210,1538715074,1538715140
JT0695,1,20181005,5659,3160,3160,3160,1538716166,1538716232
JT0695,1,20181005,5692,3110,3110,3110,1538717263,1538717329
JT0695,1,20181005,5553,3060,3060,3060,1538718357,1538718423
JT0695,1,20181005,5630,2960,2960,2960,1538719450,1538719516
JT0695,1,20181005,5423,2860,2860,2860,1538720542,1538720609
JT0695,2,20181005,39957,0,3260,2860,1538714049,1538720676
JT0695,2,20181005,5347,3260,3260,3260,1538714049,1538714116
JT0695,2,20181005,5538,3210,3210,3210,1538715142,1538715208
JT0695,2,20181005,5926,3160,3160,3160,1538716234,1538716301
JT0695,2,20181005,5849,3110,3110,3110,1538717331,1538717397
JT0695,2,20181005,5931,3060,3060,3060,1538718425,1538718491
JT0695,2,20181005,5694,2960,2960,2960,1538719518,1538719584
JT0695,2,20181005,5672,2860,2860,2860,1538720610,1538720676
JT0695,3,20181005,41373,0,3260,2860,1538714117,1538720744
JT0695,3,20181005,5408,3260,3260,3260,1538714117,1538714183
JT0695,3,20181005,5508,3210,3210,3210,1538715209,1538715276
JT0695,3,20181005,6162,3160,3160,3160,1538716303,1538716369
JT0695,3,20181005,6110,3110,3110,3110,1538717399,1538717465
JT0695,3,20181005,6258,3060,3060,3060,1538718493,1538718559
JT0695,3,20181005,6090,2960,2960,2960,1538719586,1538719652
JT0695,3,20181005,5837,2860,2860,2860,1538720677,1538720744
JT0695,4,20181005,42800,0,3260,2860,1538714185,1538720811
JT0695,4,20181005,5439,3260,3260,3260,1538714185,1538714251
JT0695,4,20181005,5478,3210,3210,3210,1538715277,1538715344
JT0695,4,20181005,6628,3160,3160,3160,1538716371,1538716437
JT0695,4,20181005,6453,3110,3110,3110,1538717467,1538717533
JT0695,4,20181005,6503,3060,3060,3060,1538718561,1538718627
JT0695,4,20181005,6256,2960,2960,2960,1538719654,1538719720
JT0695,4,20181005,6043,2860,2860,2860,1538720745,1538720811
JT0695,5,20181005,39620,0,3260,2860,1538714253,1538720879
JT0695,5,20181005,5554,3260,3260,3260,1538714253,1538714319
JT0695,5,20181005,5516,3210,3210,3210,1538715345,1538715412
JT0695,5,20181005,5871,3160,3160,3160,1538716440,1538716506
JT0695,5,20181005,5850,3110,3110,3110,1538717536,1538717602
JT0695,5,20181005,5867,3060,3060,3060,1538718629,1538718696
JT0695,5,20181005,5635,2960,2960,2960,1538719722,1538719788
JT0695,5,20181005,5327,2860,2860,2860,1538720813,1538720879
JT0695,6,20181005,40205,0,3260,2860,1538714321,1538720947
JT0695,6,20181005,5739,3260,3260,3260,1538714321,1538714387
JT0695,6,20181005,5590,3210,3210,3210,1538715413,1538715480
JT0695,6,20181005,5995,3160,3160,3160,1538716508,1538716574
JT0695,6,20181005,5826,3110,3110,3110,1538717604,1538717670
JT0695,6,20181005,5915,3060,3060,3060,1538718697,1538718764
