#MCP-PMT ID,Ch No.,Date,# of Entries,HV Set Value / V,HV Start / V,HV End / V,Start Time,End Time
JT0695,0,20181004,716203,0,3260,2860,1538638320,1538645954
JT0695,1,20181004,40922,0,3260,2860,1538638320,1538644940
JT0695,1,20181004,5743,3260,3260,3260,1538638320,1538638386
JT0695,1,20181004,5581,3210,3210,3210,1538639409,1538639476
JT0695,1,20181004,5955,3160,3160,3160,1538640499,1538640565
JT0695,1,20181004,5829,3110,3110,3110,1538641598,1538641664
JT0695,1,20181004,6006,3060,3060,3060,1538642691,1538642758
JT0695,1,20181004,6003,2960,2960,2960,1538643784,1538643851
JT0695,1,20181004,5805,2860,2860,2860,1538644874,1538644940
JT0695,2,20181004,43508,0,3260,2860,1538638388,1538645008
JT0695,2,20181004,5937,3260,3260,3260,1538638388,1538638454
JT0695,2,20181004,5766,3210,3210,3210,1538639477,1538639543
JT0695,2,20181004,6369,3160,3160,3160,1538640567,1538640633
JT0695,2,20181004,6457,3110,3110,3110,1538641666,1538641732
JT0695,2,20181004,6418,3060,3060,3060,1538642759,1538642826
JT0695,2,20181004,6327,2960,2960,2960,1538643852,1538643918
JT0695,2,20181004,6234,2860,2860,2860,1538644941,1538645008
JT0695,3,20181004,45286,0,3260,2860,1538638456,1538645075
JT0695,3,20181004,5730,3260,3260,3260,1538638456,1538638522
JT0695,3,20181004,5671,3210,3210,3210,1538639545,1538639611
JT0695,3,20181004,6798,3160,3160,3160,1538640635,1538640702
JT0695,3,20181004,6936,3110,3110,3110,1538641734,1538641801
JT0695,3,20181004,6923,3060,3060,3060,1538642827,1538642894
JT0695,3,20181004,6789,2960,2960,2960,1538643920,1538643986
JT0695,3,20181004,6439,2860,2860,2860,1538645009,1538645075
JT0695,4,20181004,41561,0,3260,2860,1538638524,1538645143
JT0695,4,20181004,5635,3260,3260,3260,1538638524,1538638590
JT0695,4,20181004,5636,3210,3210,3210,1538639613,1538639679
JT0695,4,20181004,6069,3160,3160,3160,1538640704,1538640770
JT0695,4,20181004,6087,3110,3110,3110,1538641802,1538641869
JT0695,4,20181004,6225,3060,3060,3060,1538642895,1538642962
JT0695,4,20181004,6163,2960,2960,2960,1538643988,1538644054
JT0695,4,20181004,5746,2860,2860,2860,1538645077,1538645143
JT0695,5,20181004,39682,0,3260,2860,1538638592,1538645211
JT0695,5,20181004,5683,3260,3260,3260,1538638592,1538638658
JT0695,5,20181004,5677,3210,3210,3210,1538639681,1538639747
JT0695,5,20181004,5908,3160,3160,3160,1538640772,1538640839
JT0695,5,20181004,5865,3110,3110,3110,1538641871,1538641937
JT0695,5,20181004,5804,3060,3060,3060,1538642963,1538643030
JT0695,5,20181004,5657,2960,2960,2960,1538644056,1538644122
JT0695,5,20181004,5088,2860,2860,2860,1538645144,1538645211
JT0695,6,20181004,42870,0,3260,2860,1538638659,1538645278
JT0695,6,20181004,5972,3260,3260,3260,1538638659,1538638725
JT0695,6,20181004,6038,3210,3210,3210,1538639748,1538639815
JT0695,6,20181004,6491,3160,3160,3160,1538640841,1538640907
JT0695,6,20181004,6271,3110,3110,3110,1538641939,1538642005
JT0695,6,20181004,6336,3060,3060,3060,1538643031,1538643097
JT0695,6,20181004,6142,2960,2960,2960,1538644123,1538644190
JT0695,6,20181004,5620,2860,2860,2860,1538645212,1538645278
JT0695,7,20181004,44812,0,3260,2860,1538638727,1538645346
JT0695,7,20181004,5988,3260,3260,3260,1538638727,1538638793
JT0695,7,20181004,5891,3210,3210,3210,1538639816,1538639882
JT0695,7,20181004,6846,3160,3160,3160,1538640909,1538640975
JT0695,7,20181004,6752,3110,3110,3110,1538642007,1538642073
