#MCP-PMT ID,Ch No.,Date,# of Entries,HV Set Value / V,HV Start / V,HV End / V,Start Time,End Time
JT0695,0,20181007,679369,0,3260,2860,1538899566,1538907213
JT0695,1,20181007,40027,0,3260,2860,1538899566,1538906197
JT0695,1,20181007,5160,3260,3260,3260,1538899566,1538899632
JT0695,1,20181007,5276,3210,3210,3210,1538900658,1538900724
JT0695,1,20181007,6067,3160,3160,3160,1538901749,1538901816
JT0695,1,20181007,6096,3110,3110,3110,1538902849,1538902916
JT0695,1,20181007,5913,3060,3060,3060,1538903944,1538904011
JT0695,1,20181007,5781,2960,2960,2960,1538905040,1538905106
JT0695,1,20181007,5734,2860,2860,2860,1538906131,1538906197
JT0695,2,20181007,39400,0,3260,2860,1538899634,1538906265
JT0695,2,20181007,5210,3260,3260,3260,1538899634,1538899700
JT0695,2,20181007,5239,3210,3210,3210,1538900726,1538900792
JT0695,2,20181007,5963,3160,3160,3160,1538901818,1538901885
JT0695,2,20181007,5784,3110,3110,3110,1538902918,1538902984
JT0695,2,20181007,5893,3060,3060,3060,1538904012,1538904079
JT0695,2,20181007,5775,2960,2960,2960,1538905107,1538905174
JT0695,2,20181007,5536,2860,2860,2860,1538906198,1538906265
JT0695,3,20181007,41848,0,3260,2860,1538899702,1538906332
JT0695,3,20181007,5029,3260,3260,3260,1538899702,1538899768
JT0695,3,20181007,5404,3210,3210,3210,1538900793,1538900860
JT0695,3,20181007,6362,3160,3160,3160,1538901887,1538901953
JT0695,3,20181007,6617,3110,3110,3110,1538902986,1538903052
JT0695,3,20181007,6290,3060,3060,3060,1538904080,1538904147
JT0695,3,20181007,6022,2960,2960,2960,1538905175,1538905241
JT0695,3,20181007,6124,2860,2860,2860,1538906266,1538906332
JT0695,4,20181007,41691,0,3260,2860,1538899770,1538906400
JT0695,4,20181007,5056,3260,3260,3260,1538899770,1538899836
JT0695,4,20181007,5358,3210,3210,3210,1538900861,1538900928
JT0695,4,20181007,6423,3160,3160,3160,1538901956,1538902022
JT0695,4,20181007,6404,3110,3110,3110,1538903054,1538903120
JT0695,4,20181007,6285,3060,3060,3060,1538904149,1538904215
JT0695,4,20181007,6244,2960,2960,2960,1538905243,1538905309
JT0695,4,20181007,5921,2860,2860,2860,1538906334,1538906400
JT0695,5,20181007,37886,0,3260,2860,1538899838,1538906468
JT0695,5,20181007,5284,3260,3260,3260,1538899838,1538899904
JT0695,5,20181007,5413,3210,3210,3210,1538900930,1538900996
JT0695,5,20181007,5603,3160,3160,3160,1538902025,1538902091
JT0695,5,20181007,5585,3110,3110,3110,1538903123,1538903189
JT0695,5,20181007,5544,3060,3060,3060,1538904217,1538904284
JT0695,5,20181007,5277,2960,2960,2960,1538905311,1538905377
JT0695,5,20181007,5180,2860,2860,2860,1538906402,1538906468
JT0695,6,20181007,39702,0,3260,2860,1538899906,1538906536
JT0695,6,20181007,5516,3260,3260,3260,1538899906,1538899972
JT0695,6,20181007,5474,3210,3210,3210,1538900998,1538901064
JT0695,6,20181007,5902,3160,3160,3160,1538902093,1538902159
JT0695,6,20181007,5860,3110,3110,3110,1538903191,1538903257
JT0695,6,20181007,5959,3060,3060,3060,1538904285,1538904351
JT0695,6,20181007,5644,2960,2960,2960,1538905379,1538905445
JT0695,6,20181007,5347,2860,2860,2860,1538906469,1538906536
JT0695,7,20181007,42465,0,3260,2860,1538899973,1538906603
JT0695,7,20181007,5610,3260,3260,3260,1538899973,1538900040
JT0695,7,20181007,5367,3210,3210,3210,1538901065,1538901132
JT0695,7,20181007,6498,3160,3160,3160,1538902161,1538902228
JT0695,7,20181007,6409,3110,3110,3110,1538903259,1538903325
JT0695,7,20181007,6466,3060,3060,3060,1538904353,1538904419
JT0695,7,20181007,6136,2960,2960,2960,1538905447,1538905513
JT0695,7,20181007,5979,2860,2860,2860,1538906537,1538906603
JT0695,8,20181007,39647,0,3260,2860,1538900041,1538906671
JT0695,8,20181007,5664,3260,3260,3260,1538900041,1538900108
JT0695,8,20181007,5339,3210,3210,3210,1538901133,1538901200
JT0695,8,20181007,6087,3160,3160,3160,1538902230,1538902296
JT0695,8,20181007,6044,3110,3110,3110,1538903327,1538903393
JT0695,8,20181007,5884,3060,3060,3060,1538904421,1538904487
JT0695,8,20181007,5692,2960,2960,2960,1538905515,1538905581
JT0695,8,20181007,4937,2860,2860,2860,1538906605,1538906671
JT0695,9,20181007,45722,0,3260,2860,1538900109,1538906739
JT0695,9,20181007,5925,3260,3260,3260,1538900109,1538900176
JT0695,9,20181007,5770,3210,3210,3210,1538901201,1538901268
JT0695,9,20181007,6942,3160,3160,3160,1538902298,1538902364
JT0695,9,20181007,6969,3110,3110,3110,1538903395,1538903462
JT0695,9,20181007,6827,3060,3060,3060,1538904489,1538904555
JT0695,9,20181007,6724,2960,2960,2960,1538905582,1538905649
JT0695,9,20181007,6565,2860,2860,2860,1538906673,1538906739
JT0695,10,20181007,44603,0,3260,2860,1538900177,1538906807
JT0695,10,20181007,5946,3260,3260,3260,1538900177,1538900243
JT0695,10,20181007,5682,3210,3210,3210,1538901269,1538901336
JT0695,10,20181007,6834,3160,3160,3160,1538902366,1538902433
JT0695,10,20181007,6670,3110,3110,3110,1538903463,1538903529
JT0695,10,20181007,6712,3060,3060,3060,1538904557,1538904623
JT0695,10,20181007,6577,2960,2960,2960,1538905650,1538905717
JT0695,10,20181007,6182,2860,2860,2860,1538906740,1538906807
JT0695,11,20181007,46362,0,3260,2860,1538900245,1538906874
JT0695,11,20181007,5845,3260,3260,3260,1538900245,1538900311
JT0695,11,20181007,5812,3210,3210,3210,1538901337,1538901403
JT0695,11,20181007,7048,3160,3160,3160,1538902435,1538902501
JT0695,11,20181007,7011,3110,3110,3110,1538903531,1538903597
JT0695,11,20181007,7011,3060,3060,3060,1538904625,1538904691
JT0695,11,20181007,6897,2960,2960,2960,1538905718,1538905784
JT0695,11,20181007,6738,2860,2860,2860,1538906808,1538906874
JT0695,12,20181007,44465,0,3260,2860,1538900313,1538906942
JT0695,12,20181007,5726,3260,3260,3260,1538900313,1538900379
JT0695,12,20181007,5670,3210,3210,3210,1538901405,1538901471
JT0695,12,20181007,6599,3160,3160,3160,1538902503,1538902569
JT0695,12,20181007,6607,3110,3110,3110,1538903599,1538903665
JT0695,12,20181007,6793,3060,3060,3060,1538904693,1538904759
JT0695,12,20181007,6752,2960,2960,2960,1538905786,1538905852
JT0695,12,20181007,6318,2860,2860,2860,1538906876,1538906942
JT0695,13,20181007,43749,0,3260,2860,1538900381,1538907010
JT0695,13,20181007,5782,3260,3260,3260,1538900381,1538900447
JT0695,13,20181007,5569,3210,3210,3210,1538901473,1538901539
JT0695,13,20181007,6626,3160,3160,3160,1538902571,1538902638
JT0695,13,20181007,6550,3110,3110,3110,1538903667,1538903733
JT0695,13,20181007,6567,3060,3060,3060,1538904761,1538904827
JT0695,13,20181007,6483,2960,2960,2960,1538905854,1538905920
JT0695,13,20181007,6172,2860,2860,2860,1538906944,1538907010
JT0695,14,20181007,44298,0,3260,2860,1538900449,1538907078
JT0695,14,20181007,5839,3260,3260,3260,1538900449,1538900515
JT0695,14,20181007,5780,3210,3210,3210,1538901541,1538901607
JT0695,14,20181007,6858,3160,3160,3160,1538902639,1538902706
JT0695,14,20181007,6496,3110,3110,3110,1538903735,1538903801
JT0695,14,20181007,6515,3060,3060,3060,1538904829,1538904895
JT0695,14,20181007,6525,2960,2960,2960,1538905922,1538905988
JT0695,14,20181007,6285,2860,2860,2860,1538907011,1538907078
JT0695,15,20181007,44038,0,3260,2860,1538900516,1538907146
JT0695,15,20181007,5771,3260,3260,3260,1538900516,1538900583
JT0695,15,20181007,5659,3210,3210,3210,1538901609,1538901675
JT0695,15,20181007,6692,3160,3160,3160,1538902708,1538902774
JT0695,15,20181007,6640,3110,3110,3110,1538903803,1538903869
JT0695,15,20181007,6433,3060,3060,3060,1538904897,1538904963
JT0695,15,20181007,6469,2960,2960,2960,1538905990,1538906056
JT0695,15,20181007,6374,2860,2860,2860,1538907079,1538907146
JT0695,16,20181007,43466,0,3260,2860,1538900584,1538907213
JT0695,16,20181007,5609,3260,3260,3260,1538900584,1538900651
JT0695,16,20181007,5721,3210,3210,3210,1538901676,1538901743
JT0695,16,20181007,6431,3160,3160,3160,1538902776,1538902842
JT0695,16,20181007,6541,3110,3110,3110,1538903871,1538903937
JT0695,16,20181007,6504,3060,3060,3060,1538904965,1538905031
JT0695,16,20181007,6345,2960,2960,2960,1538906057,1538906124
JT0695,16,20181007,6315,2860,2860,2860,1538907147,1538907213
